0	0	0	0	0	0
64	0	0	63	0	0
128	0	0	125	0	0
192	0	0	188	23	0
256	0	0	251	23	0
320	0	0	314	32	0
384	0	0	377	44	0
448	0	0	438	53	0
512	0	0	497	60	0
576	0	0	556	66	0
640	0	0	619	72	0
704	0	0	675	80	0
768	0	0	736	85	0
832	0	0	800	93	0
896	0	0	858	101	0
960	0	0	919	106	0
1023	0	0	978	113	0
0	64	0	0	63	0
64	64	0	66	63	0
128	64	0	125	63	0
192	64	0	189	66	0
256	64	0	251	66	0
320	64	0	314	69	0
384	64	0	377	72	0
448	64	0	438	77	0
512	64	0	497	82	0
576	64	0	556	87	0
640	64	0	619	91	0
704	64	0	675	95	0
768	64	0	735	103	0
832	64	0	800	108	0
896	64	0	858	116	0
960	64	0	919	120	0
1023	64	0	978	126	0
0	128	0	32	123	23
64	128	0	69	123	23
128	128	0	128	123	23
192	128	0	190	126	23
256	128	0	252	126	23
320	128	0	314	128	23
384	128	0	377	129	0
448	128	0	438	133	0
512	128	0	497	136	0
576	128	0	556	138	0
640	128	0	619	141	0
704	128	0	675	143	0
768	128	0	735	147	0
832	128	0	800	151	0
896	128	0	858	156	0
960	128	0	919	160	0
1023	128	0	978	164	0
0	192	0	48	187	32
64	192	0	77	187	32
128	192	0	132	187	32
192	192	0	193	188	32
256	192	0	253	188	23
320	192	0	315	189	23
384	192	0	378	190	23
448	192	0	438	193	23
512	192	0	497	194	23
576	192	0	556	197	23
640	192	0	618	198	23
704	192	0	675	199	23
768	192	0	735	202	23
832	192	0	799	206	23
896	192	0	858	209	23
960	192	0	919	212	23
1023	192	0	978	215	0
0	256	0	63	248	38
64	256	0	89	248	38
128	256	0	137	248	38
192	256	0	196	250	38
256	256	0	256	250	38
320	256	0	317	250	38
384	256	0	379	252	38
448	256	0	439	253	38
512	256	0	497	255	38
576	256	0	556	257	38
640	256	0	618	257	32
704	256	0	675	259	32
768	256	0	734	261	32
832	256	0	799	263	32
896	256	0	858	266	32
960	256	0	919	269	32
1023	256	0	979	271	32
0	320	0	82	310	48
64	320	0	101	310	48
128	320	0	145	311	48
192	320	0	201	311	48
256	320	0	259	312	48
320	320	0	319	313	48
384	320	0	381	314	48
448	320	0	440	315	48
512	320	0	498	317	44
576	320	0	557	318	44
640	320	0	618	319	44
704	320	0	675	320	44
768	320	0	734	322	44
832	320	0	799	324	44
896	320	0	859	326	44
960	320	0	919	327	44
1023	320	0	979	330	44
0	384	0	99	373	60
64	384	0	113	373	60
128	384	0	155	374	60
192	384	0	206	374	57
256	384	0	263	376	57
320	384	0	322	376	57
384	384	0	384	377	57
448	384	0	443	378	57
512	384	0	500	379	57
576	384	0	559	380	57
640	384	0	619	381	57
704	384	0	676	382	57
768	384	0	735	384	53
832	384	0	800	385	53
896	384	0	859	387	53
960	384	0	919	388	53
1023	384	0	979	390	53
0	448	0	116	434	69
64	448	0	128	434	69
128	448	0	164	434	69
192	448	0	214	436	69
256	448	0	269	436	69
320	448	0	327	437	69
384	448	0	387	438	69
448	448	0	445	439	69
512	448	0	502	439	69
576	448	0	561	440	69
640	448	0	621	441	66
704	448	0	678	442	63
768	448	0	736	443	66
832	448	0	801	444	63
896	448	0	860	446	63
960	448	0	920	446	63
1023	448	0	979	448	63
0	512	0	133	495	77
64	512	0	143	495	77
128	512	0	176	495	77
192	512	0	222	496	77
256	512	0	275	497	77
320	512	0	332	497	77
384	512	0	392	498	77
448	512	0	449	499	77
512	512	0	505	500	77
576	512	0	563	500	77
640	512	0	623	501	77
704	512	0	680	502	77
768	512	0	738	503	77
832	512	0	802	504	77
896	512	0	861	505	75
960	512	0	921	505	75
1023	512	0	980	506	75
0	576	0	149	557	87
64	576	0	159	557	87
128	576	0	188	557	87
192	576	0	232	558	87
256	576	0	283	558	87
320	576	0	338	559	87
384	576	0	397	560	87
448	576	0	453	560	87
512	576	0	509	561	87
576	576	0	567	561	87
640	576	0	626	562	87
704	576	0	682	563	87
768	576	0	739	564	87
832	576	0	803	565	85
896	576	0	862	565	85
960	576	0	922	566	85
1023	576	0	981	568	85
0	640	0	165	618	99
64	640	0	175	618	99
128	640	0	201	618	99
192	640	0	242	619	99
256	640	0	291	620	97
320	640	0	345	620	97
384	640	0	402	621	97
448	640	0	457	621	95
512	640	0	512	621	95
576	640	0	570	622	95
640	640	0	628	623	95
704	640	0	684	623	95
768	640	0	741	623	95
832	640	0	804	624	95
896	640	0	863	625	95
960	640	0	923	626	95
1023	640	0	982	627	93
0	704	0	183	678	108
64	704	0	191	678	108
128	704	0	215	678	108
192	704	0	253	679	108
256	704	0	300	680	108
320	704	0	353	680	106
384	704	0	408	680	106
448	704	0	462	681	106
512	704	0	517	682	106
576	704	0	574	682	106
640	704	0	631	681	104
704	704	0	686	682	104
768	704	0	744	683	104
832	704	0	807	683	104
896	704	0	865	684	104
960	704	0	926	686	106
1023	704	0	983	686	104
0	768	0	199	740	117
64	768	0	206	740	117
128	768	0	229	740	117
192	768	0	264	741	116
256	768	0	309	741	116
320	768	0	360	741	116
384	768	0	414	741	116
448	768	0	467	741	116
512	768	0	521	741	116
576	768	0	578	742	116
640	768	0	635	743	116
704	768	0	690	744	116
768	768	0	747	744	116
832	768	0	809	745	116
896	768	0	868	746	114
960	768	0	928	747	114
1023	768	0	986	749	114
0	832	0	215	803	128
64	832	0	222	803	128
128	832	0	242	803	128
192	832	0	276	804	128
256	832	0	319	804	125
320	832	0	369	805	125
384	832	0	421	805	125
448	832	0	473	805	125
512	832	0	527	805	125
576	832	0	584	806	125
640	832	0	639	807	125
704	832	0	694	807	125
768	832	0	752	808	125
832	832	0	813	809	125
896	832	0	871	809	125
960	832	0	932	811	125
1023	832	0	988	811	123
0	896	0	232	864	136
64	896	0	238	864	136
128	896	0	257	865	136
192	896	0	289	865	136
256	896	0	330	866	136
320	896	0	378	866	136
384	896	0	428	866	136
448	896	0	479	866	134
512	896	0	532	866	136
576	896	0	589	866	136
640	896	0	643	867	136
704	896	0	699	868	134
768	896	0	756	868	136
832	896	0	816	869	134
896	896	0	875	870	134
960	896	0	935	871	133
1023	896	0	990	871	133
0	960	0	248	925	145
64	960	0	254	925	145
128	960	0	271	925	145
192	960	0	302	926	145
256	960	0	342	926	145
320	960	0	388	926	145
384	960	0	437	926	145
448	960	0	486	926	144
512	960	0	538	926	144
576	960	0	594	926	143
640	960	0	648	927	143
704	960	0	703	928	143
768	960	0	761	928	143
832	960	0	821	929	143
896	960	0	878	929	143
960	960	0	937	929	143
1023	960	0	993	930	143
0	1023	0	265	985	156
64	1023	0	270	985	156
128	1023	0	287	985	155
192	1023	0	316	985	155
256	1023	0	353	985	155
320	1023	0	398	985	155
384	1023	0	445	985	155
448	1023	0	494	985	155
512	1023	0	545	985	155
576	1023	0	601	986	155
640	1023	0	654	986	155
704	1023	0	708	986	153
768	1023	0	765	986	152
832	1023	0	823	986	152
896	1023	0	881	987	152
960	1023	0	940	988	153
1023	1023	0	997	989	152
0	0	64	0	0	60
64	0	64	63	0	60
128	0	64	125	23	60
192	0	64	188	23	60
256	0	64	251	32	60
320	0	64	314	38	60
384	0	64	376	44	60
448	0	64	437	53	60
512	0	64	496	60	60
576	0	64	556	66	60
640	0	64	619	72	60
704	0	64	675	80	60
768	0	64	735	87	57
832	0	64	800	93	57
896	0	64	858	101	57
960	0	64	919	106	57
1023	0	64	978	113	57
0	64	64	23	63	60
64	64	64	66	63	60
128	64	64	125	63	60
192	64	64	189	66	60
256	64	64	251	69	60
320	64	64	314	72	60
384	64	64	376	75	60
448	64	64	438	80	60
512	64	64	496	82	60
576	64	64	556	87	60
640	64	64	619	91	60
704	64	64	675	97	60
768	64	64	735	104	60
832	64	64	800	109	57
896	64	64	858	116	57
960	64	64	919	120	57
1023	64	64	978	126	57
0	128	64	32	123	66
64	128	64	69	123	66
128	128	64	128	123	63
192	128	64	190	126	63
256	128	64	252	128	63
320	128	64	314	129	63
384	128	64	377	130	63
448	128	64	438	133	60
512	128	64	497	136	60
576	128	64	556	138	60
640	128	64	618	141	60
704	128	64	675	144	60
768	128	64	735	148	60
832	128	64	799	152	60
896	128	64	858	156	60
960	128	64	919	160	60
1023	128	64	978	164	60
0	192	64	48	187	69
64	192	64	77	187	69
128	192	64	132	187	69
192	192	64	193	188	66
256	192	64	253	189	66
320	192	64	315	189	63
384	192	64	378	191	63
448	192	64	438	193	63
512	192	64	497	194	63
576	192	64	556	197	63
640	192	64	618	198	63
704	192	64	675	201	63
768	192	64	734	202	63
832	192	64	799	206	63
896	192	64	858	209	63
960	192	64	919	212	63
1023	192	64	978	215	60
0	256	64	63	248	72
64	256	64	89	248	72
128	256	64	137	248	72
192	256	64	196	250	69
256	256	64	255	250	69
320	256	64	317	251	69
384	256	64	379	252	69
448	256	64	439	253	69
512	256	64	497	255	69
576	256	64	556	257	69
640	256	64	617	258	69
704	256	64	674	259	66
768	256	64	734	262	66
832	256	64	799	264	66
896	256	64	858	266	66
960	256	64	919	269	66
1023	256	64	978	271	66
0	320	64	82	311	77
64	320	64	101	311	77
128	320	64	144	311	77
192	320	64	201	312	77
256	320	64	259	313	77
320	320	64	319	314	77
384	320	64	381	315	75
448	320	64	440	316	77
512	320	64	498	317	77
576	320	64	557	318	75
640	320	64	618	319	72
704	320	64	675	321	72
768	320	64	733	322	75
832	320	64	799	324	72
896	320	64	858	326	75
960	320	64	919	328	72
1023	320	64	979	330	72
0	384	64	99	374	82
64	384	64	113	374	82
128	384	64	155	374	82
192	384	64	206	375	82
256	384	64	263	376	82
320	384	64	322	376	82
384	384	64	384	377	82
448	384	64	442	378	82
512	384	64	500	379	82
576	384	64	558	381	82
640	384	64	619	382	82
704	384	64	676	382	80
768	384	64	734	384	80
832	384	64	800	385	77
896	384	64	859	387	80
960	384	64	919	388	77
1023	384	64	979	391	77
0	448	64	116	434	89
64	448	64	128	434	89
128	448	64	164	435	89
192	448	64	213	436	89
256	448	64	269	436	89
320	448	64	327	437	89
384	448	64	387	438	89
448	448	64	445	439	89
512	448	64	502	440	89
576	448	64	560	440	89
640	448	64	621	441	89
704	448	64	677	442	87
768	448	64	736	443	87
832	448	64	800	445	87
896	448	64	860	446	87
960	448	64	919	447	85
1023	448	64	979	448	87
0	512	64	133	495	97
64	512	64	143	495	97
128	512	64	176	495	95
192	512	64	222	496	95
256	512	64	275	497	95
320	512	64	332	498	95
384	512	64	392	498	95
448	512	64	448	499	95
512	512	64	505	500	95
576	512	64	563	500	95
640	512	64	623	501	95
704	512	64	679	502	95
768	512	64	738	504	95
832	512	64	802	504	95
896	512	64	861	505	93
960	512	64	920	506	93
1023	512	64	980	507	93
0	576	64	149	557	104
64	576	64	159	557	104
128	576	64	188	557	104
192	576	64	232	558	104
256	576	64	282	559	103
320	576	64	338	560	103
384	576	64	397	560	103
448	576	64	452	561	103
512	576	64	509	561	103
576	576	64	566	562	103
640	576	64	626	562	103
704	576	64	682	564	103
768	576	64	739	564	103
832	576	64	803	565	101
896	576	64	862	565	101
960	576	64	922	566	101
1023	576	64	981	568	101
0	640	64	165	618	113
64	640	64	175	618	113
128	640	64	201	618	113
192	640	64	242	619	113
256	640	64	291	620	113
320	640	64	345	621	113
384	640	64	402	621	113
448	640	64	457	621	113
512	640	64	512	622	111
576	640	64	570	623	111
640	640	64	628	623	109
704	640	64	684	624	109
768	640	64	741	624	109
832	640	64	804	624	109
896	640	64	862	625	109
960	640	64	923	626	109
1023	640	64	982	628	109
0	704	64	182	678	120
